"Name","Item","Color","Quantity","Quality","Priority","URL","Date"
"Setback","Staff of Dominance","ffa335ee","1","Epic","4","https://classicdb.ch/?item=18842","2017.08.27"
"Setback","Gloves of Prophecy","ffa335ee","1","Epic","4","https://classicdb.ch/?item=16812","2017.08.27"
