"Name","Item","Color","Quantity","Quality","Priority","URL","Date"
"Tankersly","Deflecting Tower","ff9d9d9d","1","Grey","0","https://classicdb.ch/?item=3987","2017.08.13"
"Tankersly","Lava Core","ff0070dd","1","Blue","3","https://classicdb.ch/?item=17011","2017.08.13"
"Tankersly","Magma Tempered Boots","ffa335ee","1","Epic","4","https://classicdb.ch/?item=18824","2017.08.20"
"Tankersly","Eternal Bindings of the Owl","ff1eff00","1","Green","2","https://classicdb.ch/?item=14330","2017.08.13"
"Tankersly","Belt of Might","ffa335ee","1","Epic","4","https://classicdb.ch/?item=16864","2017.08.20"
"Tankersly","Wicked Claw","ffffffff","3","White","1","https://classicdb.ch/?item=8146","2017.08.13"
"Tankersly","Blood of the Mountain","ff1eff00","1","Green","2","https://classicdb.ch/?item=11382","2017.08.13"
"Tankersly","Coal","ffffffff","3","White","1","https://classicdb.ch/?item=3857","2017.08.13"
"Tankersly","Heart of Fire","ffffffff","2","White","1","https://classicdb.ch/?item=7077","2017.08.13"
"Tankersly","Solid Stone","ffffffff","2","White","1","https://classicdb.ch/?item=7912","2017.08.13"
"Tankersly","Fiery Core","ff0070dd","7","Blue","3","https://classicdb.ch/?item=17010","2017.08.13"
"Tankersly","Dark Iron Ore","ffffffff","10","White","1","https://classicdb.ch/?item=11370","2017.08.13"
"Tankersly","Nemesis Leggings","ffa335ee","1","Epic","4","https://classicdb.ch/?item=16930","2017.08.20"
"Tankersly","Plans: Runed Mithril Hammer","ff0070dd","1","Blue","3","https://classicdb.ch/?item=8028","2017.08.20"
"Tankersly","Drillborer Disk","ffa335ee","1","Epic","4","https://classicdb.ch/?item=17066","2017.08.20"
"Tankersly","Scarlet Kris","ff0070dd","1","Blue","3","https://classicdb.ch/?item=5267","2017.08.20"
"Tankersly","Lifeless Stone","ff9d9d9d","4","Grey","0","https://classicdb.ch/?item=4784","2017.08.13"
"Tankersly","Burning Pitch","ff9d9d9d","3","Grey","0","https://classicdb.ch/?item=4787","2017.08.13"
"Tankersly","Malistar's Defender","ffa335ee","1","Epic","4","https://classicdb.ch/?item=17106","2017.08.20"
"Tankersly","Solid Stone","ffffffff","1","White","1","https://classicdb.ch/?item=7912","2017.09.17"
"Tankersly","Elemental Earth","ffffffff","1","White","1","https://classicdb.ch/?item=7067","2017.08.13"
"Tankersly","Elemental Fire","ffffffff","2","White","1","https://classicdb.ch/?item=7068","2017.08.13"
"Tankersly","Lawbringer Gauntlets","ffa335ee","1","Epic","4","https://classicdb.ch/?item=16860","2017.08.20"
