"Name","Item","Color","Quantity","Quality","Priority","URL","Date"
"Opeth","Dripping Spider Mandible","ff9d9d9d","1","Grey","0","https://classicdb.ch/?item=4585","2017.12.28"
"Opeth","Mountain Silversage","ffffffff","2","White","1","https://classicdb.ch/?item=13465","2017.12.28"
"Opeth","Dreamfoil","ffffffff","1","White","1","https://classicdb.ch/?item=13463","2017.12.28"
"Opeth","Hard Spider Leg Tip","ff9d9d9d","2","Grey","0","https://classicdb.ch/?item=1074","2017.12.28"
"Opeth","Huge Venom Sac","ffffffff","2","White","1","https://classicdb.ch/?item=19441","2017.12.28"
"Opeth","Runecloth","ffffffff","1","White","1","https://classicdb.ch/?item=14047","2017.12.28"
