"Name","Item","Color","Quantity","Quality","Priority","URL","Date"
"Astrochooch","Cenarion Vestments","ffa335ee","1","Epic","4","https://classicdb.ch/?item=16833","2017.09.17"
"Astrochooch","Solid Stone","ffffffff","1","White","1","https://classicdb.ch/?item=7912","2017.09.17"
