"Name","Item","Color","Quantity","Quality","Priority","URL","Date"
"Beyondnz","Pendant of the Fallen Dragon","ffa335ee","1","Epic","4","https://classicdb.ch/?item=19371","2017.09.21"
"Beyondnz","Mantle of Prophecy","ffa335ee","1","Epic","4","https://classicdb.ch/?item=16816","2017.09.03"
"Beyondnz","Runecloth","ffffffff","6","White","1","https://classicdb.ch/?item=14047","2017.09.18"
"Beyondnz","Elemental Water","ffffffff","1","White","1","https://classicdb.ch/?item=7070","2017.09.18"
"Beyondnz","Morning Glory Dew","ffffffff","1","White","1","https://classicdb.ch/?item=8766","2017.09.18"
"Beyondnz","Encrypted Twilight Text","ffffffff","1","White","1","https://classicdb.ch/?item=20404","2017.09.18"
"Beyondnz","Robes of Prophecy","ffa335ee","1","Epic","4","https://classicdb.ch/?item=16815","2017.09.03"
