"Name","Item","Color","Quantity","Quality","Priority","URL","Date"
"Icecrema","Qiraji Lord's Insignia","ffffffff","2","White","1","https://classicdb.ch/?item=21229","2017.12.24"
"Icecrema","Armored Chitin","ff9d9d9d","1","Grey","0","https://classicdb.ch/?item=21222","2017.12.24"
"Icecrema","Lifeless Stone","ff9d9d9d","2","Grey","0","https://classicdb.ch/?item=4784","2017.09.17"
"Icecrema","Netherwind Pants","ffa335ee","1","Epic","4","https://classicdb.ch/?item=16915","2017.07.02"
"Icecrema","Qiraji Lord's Insignia","ffffffff","2","White","1","https://classicdb.ch/?item=21229","2017.12.28"
"Icecrema","Talisman of Ephemeral Power","ffa335ee","1","Epic","4","https://classicdb.ch/?item=18820","2017.08.27"
