"Name","Item","Color","Quantity","Quality","Priority","URL","Date"
"Mxsilence","Core Leather","ffffffff","2","White","1","https://classicdb.ch/?item=17012","2017.08.20"
"Mxsilence","Core Leather","ffffffff","4","White","1","https://classicdb.ch/?item=17012","2017.08.13"
"Mxsilence","Nightslayer Shoulder Pads","ffa335ee","1","Epic","4","https://classicdb.ch/?item=16823","2017.08.20"
"Mxsilence","Nightslayer Chestpiece","ffa335ee","1","Epic","4","https://classicdb.ch/?item=16820","2017.08.20"
"Mxsilence","Burning Pitch","ff9d9d9d","1","Grey","0","https://classicdb.ch/?item=4787","2017.08.20"
"Mxsilence","Solid Stone","ffffffff","1","White","1","https://classicdb.ch/?item=7912","2017.09.17"
