"Name","Item","Color","Quantity","Quality","Priority","URL","Date"
"Firmitas","Aquamarine","ff1eff00","1","Green","2","https://classicdb.ch/?item=7909","2018.02.10"
"Firmitas","Blue Sapphire","ff1eff00","1","Green","2","https://classicdb.ch/?item=12361","2018.02.10"
"Firmitas","Star Ruby","ff1eff00","1","Green","2","https://classicdb.ch/?item=7910","2018.02.10"
"Firmitas","Blue Sack of Gems","ff1eff00","1","Green","2","https://classicdb.ch/?item=17962","2018.02.10"
